Beatmap,SR,Objects,Variety,Spikiness
4385251 | Eltina -Remasterd- [Seven],5.0222,2985,3.6449,1.0129
4657619 | Ai Drew [Initiator],5.0221,1469,3.5021,1.0171
2358415 | Alice in Mystic Garden [Cosmia],5.0215,1666,2.9583,1.0305
4092550 | Aresene's Bazaar [Expert],5.0215,1896,3.4792,0.9872
4110014 | GaLaXyEggPlanT [EXHauST O.O],5.0211,1556,3.3409,1.0605
1170750 | M1917 [Maximum],5.0210,3012,3.3783,1.0752
1929300 | Cross Fire [Wonki's EXHAUST],5.0203,1515,3.3693,1.0733
946374 | Biquette [du Fromage],5.0203,1921,4.0787,1.1664
"4231417 | 1,000,000 TIMES [A Million]",5.0200,3591,3.6192,1.0540
3678786 | INTERNET OVERDOSE [BLESSING],5.0197,2433,3.7331,1.0800
1686159 | Magical Toy Box [Magical],5.0192,1859,3.4230,1.1280
1466198 | Equinox [Insane],5.0190,3424,3.1471,1.0319
1176049 | Dreadnought [Another],5.0189,1600,3.3282,1.0489
4495155 | Rinne [Re:Piano],5.0179,1792,3.6186,1.0606
1123236 | Illusion of Inflict [CS' 4K Illusionist],5.0176,1857,3.2308,1.0518
4133546 | Ange du Blanc Pur [Insane],5.0175,2386,3.6862,1.0391
507626 | Starlight Express [EXHAUST Lv.15],5.0171,1269,3.3083,1.0866
4627253 | Carry Me Away (Extended Mix) [EXHAUST],5.0166,2993,3.2879,1.0735
2896060 | hydra (long edit) [april's rebellion],5.0160,5395,2.5286,0.9790
3347267 | VIS::CRACKED [HowToPlayLN's Insane],5.0158,2040,3.1644,1.0134
4107027 | PAM!!! (Foxsky Version) [WATARU HardStep Flip] [Extra],5.0151,2098,3.0388,1.1096
1044346 | Opening [Act 0. Prologue],5.0149,698,3.1640,1.0463
4494790 | Ready Steady [hi-fi],5.0148,2441,3.8856,1.0339
2325444 | Hazukashigariya no Toy Soldier [Cutie Soldier],5.0146,1840,3.5314,1.0751
770549 | Trickstarz [hi19hi19] [Hard],5.0146,1608,3.4262,1.0643
3528081 | Wakaranai [Lin's Insane],5.0139,2328,3.2602,1.0231
4791075 | UNDEAD [[HAPPY ENDING] PEACEFUL PRESENT],5.0137,2309,3.4656,0.9870
3982083 | Shama (inabakumori Remix) [Bubba's Temptation],5.0134,899,3.4775,0.9545
2193890 | SLOW DANCING IN THE DARK [ballads],5.0130,1987,3.7808,1.1288
2548265 | Cyberia lyr3 [Razor Blades],5.0129,3385,2.3780,0.9746
4219992 | Eleven Stud [Repulsive Kismet],5.0123,3021,3.2054,1.0323
4490762 | Ichirin [DannyPX's Light Insane.],5.0121,963,4.1163,1.0633
1240548 | tilde's revenge [Xay's 4k],5.0116,3064,3.7494,1.0992
4633901 | Kakushe-mu [Chu-ru Churu Rira],5.0114,2559,3.5438,1.0068
4165676 | Yuudachi no Ribbon [Wakaranai],5.0112,3582,2.7459,1.0215
1191293 | TSLove [CysseLove],5.0108,1254,3.0427,1.0931
"4795608 | Top 10 staTues tHat CriEd bloOd [Tonight, We Go To War.]",5.0103,2614,3.3258,1.0328
4537542 | Ano Yume o Nazotte [Cinta dan Harapan // CS' 4K Another],5.0102,2375,3.6897,1.0329
1159278 | Jumpstream Of Fighters Vol. 2A [Kobaryo - Night of Core [Leo137 22]],5.0101,2320,2.7342,1.0231
4393482 | Minty Rush [Space Traveler],5.0101,2783,3.1045,1.0122
2648464 | Ring ! Run ! Nyan!! [NYAN!!],5.0098,1583,3.3326,1.0111
3505448 | (The) Red * Room [Do you like the Red Room?],5.0098,2632,3.8853,1.0693
4341308 | Hifumi Daisuki [My Necessity],5.0094,1697,3.7105,1.0066
3819181 | Level Up [Final Level],5.0087,2350,3.9714,1.0528
375580 | Candy Galy [4K MX],5.0081,1609,3.1605,1.0433
4378525 | Graces of Heaven [Angelic Echoes],5.0071,4643,3.5538,1.0656
1410606 | Tornado [Hurricane],5.0070,3467,3.4775,1.0688
3715311 | Testify [Future | Alleyne's Insane],5.0068,2033,3.6466,1.0520
4521532 | this is what falling in love feels like [hera's xoxo <3],5.0059,1310,3.9381,1.1409
2900329 | Crazy Jackpot [SPECIAL],5.0058,1330,3.6257,1.0050
2559958 | AstroNotes. [FAMoss' MASTER],5.0057,1921,3.4534,1.0237
4247330 | Metal Crusher [It's Showtime!],5.0051,940,2.9203,0.9757
1297386 | Grimm (Kobaryo's FTN-Remix) [Extra],5.0044,2618,3.3487,1.1088
2324481 | IZANA [HARDCORE NINJA],5.0042,1497,3.3928,1.0225
2980810 | Battle Against a True Hero [Heroine 1.2x (180bpm)],5.0040,1884,2.9857,0.9964
3955584 | Myths Orbis [Insane],5.0036,2124,2.7323,0.9805
2591988 | Tsui no Maihime [Giga],5.0025,1520,3.3162,1.0554
2053058 | Xevel [Master],5.0022,1826,3.1244,1.0445
3887497 | .'.+ Kirameki +.'. Rainbow Snow [Snowing],5.0019,2502,3.2884,0.9963
3162000 | Nano Letters [Research],5.0008,1249,3.7303,1.1176
2182359 | Holding out for a Hero [H],5.0004,3143,2.9658,1.0352
3813357 | athletic meet of sound toy [blue team vs white team],5.0004,1450,3.3905,1.0583
3892357 | Funkotsu Saishin Casino [Private Casino],5.0000,1614,3.4742,1.1516
3006024 | Traveler ~stand aloof~ [Distances],4.9998,1567,3.4641,1.1214
2033667 | Bug Thief [Toaph's Swarm],4.9993,1868,3.8744,1.1124
3941940 | Os-Uchuujin (Asterisk Makina Remix) [Denpa],4.9988,3851,3.3666,1.0834
659683 | Invitation from Mr.C [EXHAUST],4.9985,1352,3.3292,1.1191
4047229 | CrossFire (Raytoly Hardcore Remix) [Operation: Final Showdown],4.9969,1573,3.2172,0.9745
3308956 | True Blue [Rin's 4K Shadow of Remorse],4.9963,2712,3.5396,1.0306
2401514 | Tojita Sekai [The fake sky covers a closed world...],4.9961,4683,3.6883,1.0773
3773531 | The Ricochet [Insane],4.9960,1441,3.7588,1.0173
2956560 | Yozakura [Prayer],4.9957,1845,2.9178,1.0019
3578445 | A Man In The Mirror [NIUQELEAH],4.9956,1646,3.2699,1.0513
4216936 | ricky bobby [me when the],4.9952,1632,3.4791,1.1376
1267936 | Yamiyo no Nagoshisai ~for 2015 edition~ [Another],4.9951,1684,3.4311,1.0681
915151 | Blue Zenith [Frenzy Another],4.9947,3267,2.8593,0.9992
3516648 | Naked (Cut Ver.) [Eternity],4.9946,1338,3.2830,1.0834
3348259 | Clouds Schatze (Cut Ver.) [Skyward],4.9937,3781,2.9239,1.0147
1249423 | Sheriruth [Apocalypse],4.9932,2034,3.3925,1.0933
1082728 | Wh1teh Pack #3 [OSTER project - Devilz Staircase],4.9919,1490,3.2404,1.0465
3334514 | Shippaisaku Shoujo [inabakumori Remix] [Forlorn],4.9918,1757,3.2979,0.9757
2127784 | Architecture [FAMoss' Insane],4.9917,2907,3.2156,1.0726
1190555 | Uta [Tragic Ends],4.9915,6105,3.3394,1.0699
1279175 | Sengoku HOP [Insane],4.9910,1921,3.7899,1.0586
4202952 | Scarlet Rose [ExRose],4.9907,3370,3.1227,1.0296
4107012 | It's over. but Not For Me. [Belief x1.1],4.9904,2352,3.4170,1.0569
4093650 | Men [Ingression. (w/ Alptraum)],4.9903,3453,3.8031,1.0882
3162732 | Say It Back [Repetition | Insane],4.9894,1894,3.7313,1.0300
698185 | Plan 8 [QuanTUM's Black Another],4.9888,1539,3.1278,1.1402
4012736 | Nonbinarity (Cut Ver.) [light expert],4.9887,1526,3.5792,1.0846
937987 | Wh1teh Pack #1 [C-CLAYS - VaizravaNa],4.9885,4498,2.8693,1.1780
1484721 | TWO-TORIAL [H0w2Ch3xL1k3J4k4d5's 4K MXM],4.9878,1468,3.4492,1.1683
3655896 | The Everlasting Calamity That Shifts The Time - Space Continuum... [Light Expert],4.9874,1876,3.4715,1.0382
1047286 | Completeness Under Incompleteness [GRAVITY],4.9873,1550,3.3004,1.0821
3771595 | Adamantite [Melodic Crimson],4.9873,1260,3.5291,1.0996
4133148 | Maid with Dragons <3 (TV Size) [OTS#3],4.9862,1006,4.1438,1.0385
4027040 | FIRST [Extra // Demoralize],4.9861,2107,3.3958,1.1070
3739769 | Xronier [Murumoo's EXHAUST],4.9860,1750,3.3779,1.0232
4588398 | Wrong World [dream // Insane],4.9854,2342,3.3186,1.0078
565146 | Canon Rock [Harby's Insane],4.9851,2350,3.9253,1.1299
4720169 | Echoes of Memoria [Beginning of Melodia],4.9846,4295,3.8737,1.1186
718998 | overcomplexification [Lv.10],4.9845,1288,3.4639,1.0672
"2658817 | Mopemope [-""evil.-.]",4.9844,1045,3.5018,1.2384
3950668 | Initiating League [EXHAUST],4.9844,1591,3.2554,1.0225
1244038 | SUPER EUROBEAT FOR RUNNING SELECTIONS VOL. 2 [[JS] ROCK N ROLL - MARK FARINA (SPED UP VER.)],4.9841,2508,3.0250,1.0009
3110093 | Shuuten no Saki ga Aru to Suru Naraba. [If there's another world],4.9835,2050,3.5222,0.9767
1846612 | Ubiquity [Metaphorize],4.9829,1658,3.1062,0.9735
4895404 | Into the world (TV Size) [By your side],4.9826,1455,2.9997,1.0468
3683963 | mint tears [V1do's Affection],4.9824,1451,3.2876,0.9919
4551171 | And Revive The Melody [Rebirth | EXPERT],4.9801,2031,3.7468,1.0534
776163 | 7C0 [R12],4.9800,3070,3.8674,1.1010
4482073 | Do it!! Do it!! [6],4.9799,983,3.4267,1.0629
4217080 | Good-bye sengen [S1SW's Insane],4.9798,1720,3.7060,0.9778
1654130 | Xperanza [Xtravaganza],4.9792,1506,3.4209,1.0377
1231252 | cyanine [Ultimate],4.9791,2212,3.4765,1.1971
3562409 | Mukishitsu Sekai ni Irodori o (Cut Ver.) [Another],4.9789,1183,3.3446,1.0485
2409886 | Singularity [Awaken],4.9786,1537,3.4760,1.1433
3822819 | China [Ni Hao],4.9782,1708,2.9945,1.0660
3917504 | Kissing Lucifer [FUTURE],4.9764,1580,3.8596,1.0444
3994580 | ARTEMiS [V1do's INFERNO],4.9762,1808,3.3958,1.0423
442102 | Heart of Witch [4K SC],4.9757,1222,3.1543,0.9899
4458262 | Succubus Gabber [R4n's Expert (>_<)],4.9757,1884,3.9453,1.0784
3664902 | REVIVER [One day I just kept looking up to the sky...],4.9756,3625,3.3656,1.0524
4299167 | Capella [Beyond],4.9745,1422,3.8423,1.0422
4843280 | Apocaliptix [Insane],4.9743,1643,3.3378,0.9780
4686854 | Guo Guan [Pass Thousands Level],4.9729,1813,4.1494,1.0172
334199 | Bad Apple!! (REDALiCE Remix) [Lv.27 4K],4.9725,2744,3.3903,1.0571
1091460 | Magical Musical Master [Masterpiece],4.9721,1887,3.6056,1.1845
474088 | Go Beyond!! [Fullerene's 4K Another+],4.9718,1114,3.3407,1.0891
1245089 | Re/Im [Re/Extreme],4.9715,1647,3.5206,1.0698
947679 | End to end [puxtu's INFINITE],4.9709,1400,3.3512,1.1005
2399182 | Stick Your Ins Out [Hodgepodge],4.9707,2699,3.7618,1.0902
4062647 | *LASAGA* [UCITYSM'S INSANE],4.9702,1458,3.8443,1.0674
3413572 | Cross The Finish Line [feat. Nanahira] [Another],4.9699,1641,3.6909,1.0972
600285 | Nanahira Collection [Mathematics MA+MA = Magic!],4.9699,1190,3.5288,1.1371
4574309 | Killing Me If You Can (Guitar Instrumental Ver.) [Vanillin's Recollection | Insane],4.9696,2558,3.4025,0.9980
1023020 | Endurance/Accuracy Training [Chords] [[236bpm] boot],4.9694,3151,2.6529,1.0206
2662762 | Ripcord [Insane],4.9690,1749,3.5989,1.1264
3988201 | My Capacitance (Cut Ver.) [dendro's ANOTHER],4.9690,1253,3.1421,1.0647
3325116 | Kaze no Naka no Subaru ~Hyougenshatachi~ [subarushii],4.9685,3535,2.3349,0.9130
4513089 | Easy? Hard? Shikashite Susume! (TV Size) [Nabi's Insane],4.9684,1173,3.4975,0.9784
4730418 | Wrong World [CS' Insane],4.9681,2095,3.5260,1.0382
526659 | Disconnected [Xleonq's 4K SC],4.9680,1826,3.1309,1.0573
3942734 | Fight Song (TV Size) [Katana vs. Chainsaw],4.9679,1077,3.2697,0.9538
4202629 | rift.exe [drater's insane],4.9679,2268,3.6430,1.0157
3517781 | MYOUKAI [SC],4.9674,1955,2.9164,1.0324
1822249 | Kill The Beat [juankristal's Ultra Stage],4.9673,953,3.5919,1.0476
3757056 | Mukishitsu Sekai ni Irodori o [Xnery's Insane],4.9673,1394,3.4813,1.0701
2321697 | Itadaki [Reaching the Top],4.9665,1596,3.2820,1.0785
552906 | F.K.S. [Zan vs. LNP's GRAVITY Lv.16],4.9664,1399,3.4035,1.0819
725224 | KAC 2012 ULTIMATE MEDLEY -HISTORIA SOUND VOLTEX- [Ichi's INFINITE Lv.16],4.9660,1877,3.2423,1.1376
4116504 | Will of Adamant [Wings Of Brilliant],4.9657,1254,3.2135,0.9893
4148349 | Karakara [Clatter],4.9654,3047,3.4968,1.0311
3618642 | From Zero feat. Rika [Zero kara Hajimaru CS no Isekai Seikatsu],4.9651,2485,3.5759,1.0552
4263006 | Dimension Wars (Cut Ver.) [Lott's Insane],4.9650,1913,3.5076,1.0552
1515367 | Drug on the Drop (Zekk Remix) [Collab Another],4.9649,3941,2.9965,1.0760
1577664 | Oshama Scramble! [Edvo's Little Neko],4.9642,1522,3.3739,1.0958
4308974 | Matt Silver [Vortex-'s Leggendaria],4.9642,1811,2.9828,1.0957
3850728 | Hunch Gray [Beng],4.9633,3469,3.4909,1.0113
4331033 | Thunderstrike 1988 [Ayrton Senna],4.9633,2343,3.2949,1.0438
2874828 | O108ROCKET feat. Neko Hacker [Moon Adventure],4.9627,2889,3.3627,1.0218
4621574 | Friction[!]Function [stupud man's Kinetic],4.9624,1372,3.1516,1.0251
790529 | Kakuzetsu Thanatos [Insane],4.9624,2871,3.3615,1.0319
3218185 | L9 [4K Insane],4.9618,1328,2.6918,1.0034
4681177 | TRAIN-TRAIN [Traverse],4.9615,1221,3.1640,1.0327
3932630 | Cranberry City [Modern],4.9606,1736,3.0260,1.0208
1079905 | Heaven's Fall [Extra],4.9601,2559,3.2870,1.0782
3839120 | KICK BACK (TV Size) [Inhuman],4.9600,1145,3.4545,1.0232
4675451 | Aite [CS' Insane],4.9585,2452,3.5491,1.0930
4592599 | Hisui [Jade],4.9580,1708,3.4527,1.0388
1059365 | o'er the flood [submerge (2016)],4.9578,3337,3.2587,1.0921
4641596 | Diossido di Carbonio [Insane],4.9573,1437,3.7592,1.0070
1434042 | Myosotis no Hanataba [Forget Me Not],4.9572,2303,3.5385,1.1449
2058932 | you can recover [restoration 1.2x],4.9565,1344,3.2876,1.0611
2756522 | Awakening [Long Version] [EXHAUST],4.9563,2369,3.5042,1.0619
1242696 | Backbeat Maniac [Rewind VIP],4.9559,2311,3.7152,1.1878
2943157 | Blows Up Everything [Re:MASTER],4.9547,1701,3.2909,1.0345
2289628 | Hi High [Sky],4.9536,2150,3.6083,1.0098
4176816 | Explorers [Timekeeper's Extravaganza],4.9532,3095,3.6941,1.0307
4743209 | GIRLS' LEGEND U [Bursting Ambition],4.9529,3705,3.4200,1.0544
3404648 | will work for food [broke],4.9523,1097,3.5747,1.0855
3729043 | Arekore Drastic feat. Suzuki Aina (TV Size) [Extra],4.9514,1322,3.1172,1.0137
1678769 | Avalon no Oka [Insane],4.9512,1230,2.8646,0.9950
2312982 | Gekka [in the moonlight],4.9506,4012,3.5190,1.0362
3987713 | finorza [MARE's Insane],4.9500,3244,3.6361,1.0356
2909735 | Platinum Garden [Heavenly Garden],4.9490,1284,3.3843,1.0196
4310541 | Poppy (Korean Ver.) (Cut Ver.) [Lover],4.9489,1824,3.4547,1.0683
895083 | YELLOW SPLASH!! [SUMMER SPLASH!!],4.9489,1416,3.2625,1.1443
1487432 | Touhou Last Boss Rush!! [Lunatic],4.9483,14767,3.9255,1.1446
2708761 | Lancelot ~Flame of the Rebellion~ [Touru's EXHAUST],4.9482,1802,3.5851,1.0205
4280034 | Divinity [Sanctitude],4.9476,3559,3.4846,1.1072
1074591 | Movements Feat. MaHi (Original Mix) [Teleportation],4.9466,2184,3.6759,1.0553
3531225 | Final-Boss-Chan [Stage 4: vs. Mid Boss Aruel],4.9465,2549,3.4047,1.0481
3808274 | ON FIRE [EMBER [INSANE]],4.9462,2580,3.4524,1.1075
727829 | Ooi [Game Edit] [MX],4.9462,1475,3.2735,1.0422
1148672 | Masakari Blade [Maxus' GRAVITY],4.9461,1508,3.4596,1.0828
4924411 | Gong Xi Fa Cai [Xin Nian Kuai Le],4.9458,2598,3.5436,1.1086
1218245 | Blogoslawieni Milosierni (Krysiek Remix) [Janko's 4K Blessing],4.9457,2963,3.3174,1.0382
4011269 | Mad Machine [Insane | Displeased],4.9457,1197,3.4503,1.0179
4287483 | c.s.q.n. [insane],4.9455,1654,3.3364,1.0070
4072879 | Wolves Standing Towards Enemies [cai_ji_ccc's Master | Insane],4.9442,2019,3.5920,1.0277
4117650 | Idol [(L)ove (I)n (E)ternity],4.9441,2550,3.8316,1.0157
3832615 | Karada wa Shoujiki datte Ittenno [keep hugging me.],4.9437,1632,3.1363,0.9838
2310556 | Avalon no Oka [mint's Special],4.9436,1360,3.4877,0.9800
2176028 | Railgun Roulette [Velocity Roulette],4.9426,3062,3.5359,1.0542
4400580 | Koala [Sleep Like an Old Koala Every Day],4.9423,2062,3.2258,0.9723
2297133 | Uranium [Hyper],4.9421,1620,3.2488,1.0064
560756 | Yolomania Vol. 3A [Skrillex with Diplo ft. G-Dragon and CL - Dirty Vibe [rog] 14],4.9412,1328,3.8957,1.2489
464275 | Shanghai Kouchakan ~ Chinese Tea Orchid Remix [zukimura's INF],4.9400,1331,3.3641,1.0857
3731959 | Milky Ways [Multiverse | Extra],4.9398,2385,3.5696,1.0260
2410391 | Nhelv [Another],4.9394,1875,2.9945,0.9952
4301231 | Domination [Irony],4.9386,2332,4.0682,1.0195
4206524 | Who? [Continual Knocks? Reminders of Past Transgressions],4.9384,1182,4.0479,1.1932
4288496 | Frontier Explorer [8230's Another],4.9383,2110,3.2444,0.9962
2166271 | Q [Chained],4.9377,1619,3.6525,1.0268
4094067 | I AM [Ucitysm's Expert],4.9367,1696,3.7664,1.0204
4257769 | Level Up [Next Level],4.9361,1935,3.3671,1.1530
1287747 | Telos [Reborn],4.9354,6870,3.6870,1.0976
3967659 | Tear Rain feat. Emmy [Maze of Love],4.9347,3525,3.4334,1.1615
"3610288 | Good bye, Merry-Go-Round. [CS' MASTER]",4.9342,1501,3.5771,1.0191
3708561 | Solemnity [Reverence],4.9335,3283,3.3371,1.0832
3451658 | Twin*kle Galaxies [Wonki's Insane],4.9334,1940,3.3640,1.0674
3957784 | GR4VITY G4ME [EXTR4 // GRAVITATION],4.9334,2976,3.3525,1.0707
967907 | Marble Soda [Please Enjoy~],4.9333,1855,3.5666,1.1821
3231681 | Matt Silver [Arzenvald's Silver Another],4.9332,1668,3.1803,1.0907
3917375 | Kill 'Em All [Red Killer],4.9328,2298,3.3625,1.0980
3690636 | Aleph-0 (extended ver.) [Absolute Zero],4.9322,3178,4.0600,1.1313
1845580 | L.F.O [Impedance],4.9316,1213,3.8132,1.0615
4836384 | Bitcrusher [Idle],4.9314,1324,3.7065,1.0066
3566275 | Machinegun Poem Doll [Master],4.9301,1973,3.1160,1.0363
3803271 | Subete ga Maboroshi ni Natta Ato de [EXHAUST],4.9297,1339,3.5728,1.0277
2149349 | Party in the HOLLOWood feat. Nanahira (HOLLOWeen Sitchaka Metchaka Remix) [Party],4.9291,2525,3.3473,1.2000
2680840 | WE EAT AT FIVE FIVE FIVE [Hard],4.9290,1038,3.2971,1.0813
4388846 | Tsuioku no Kakera [Memories],4.9288,4078,3.5272,1.1014
2151019 | Interstellar Travel (Extended mix) [Welcome To My World // Extra],4.9287,2514,3.5374,1.0917
2736533 | Shuu no Hazama (Cut Ver.) [Insane],4.9286,1954,3.4052,1.0512
3701715 | Gohan da yo! Dadadadan!! (TV Size) [Insane],4.9286,1068,3.6142,1.0629
1766901 | Fire in the Phoenix [DnM's Lunatic],4.9283,2435,3.5411,1.1353
996296 | Never Ending [GRAVITY],4.9283,1140,3.9586,1.0998
"4369418 | Mate Um Bonito Hoje Mesmo! [the pain of losing a loved one. i'll miss you forever, till the day i die.]",4.9280,1677,3.5740,1.0986
3703438 | Pentiment [Lami's Future],4.9278,1880,3.6095,1.0424
1017266 | CENSORED!! [SY's UNCENSORED!!],4.9277,1564,3.3475,1.1075
4206374 | DYE/Re:flection+ [Colorful Decease],4.9277,3693,3.4583,1.1200
1419426 | ametsuchi [petrichor 1.1],4.9276,1705,3.2193,1.0568
4359138 | Dreamin' attraction!! [Niks' Future!!],4.9274,1795,3.2615,1.0455
4460578 | Ashita e tobutameni (TV Size) [Promise],4.9273,1083,3.6611,1.0258
1899228 | Absolute Domination [EXHAUST],4.9271,1516,3.4621,1.0273
1927515 | crossing blue [Murumoo's 4K MAXIMUM],4.9268,1662,3.4230,1.0553
3247812 | complex syndrome [Incurable illness],4.9256,1807,3.5401,1.0540
3471147 | Mesheer [FAMoss' Insane],4.9246,1641,3.4380,1.0445
3258307 | Jumpstream Complexes Vol. 2A [Baby Sweet Berry Love (Tsukiko chan Maji kawa-E Remix) [Rudown]],4.9241,2267,2.7539,0.9768
1950800 | GHOST [SPIRIT (2017)],4.9225,3534,3.5858,1.1436
3304065 | true DJ MAG top ranker's song Zenpen (katagiri Remix) [KEMOMIMI MANIA SQUAD],4.9221,5180,3.1642,1.0730
4772182 | I don't care about Christmas though [Christmas],4.9217,2876,3.8874,1.0094
4493528 | paranoia (Extended Edit) (Sped Up Ver.) [hera's another melancholy],4.9212,1397,3.1625,0.9925
4420283 | davay rasskazhem (ily Frenchcore Remix) (Sped Up Ver.) [(@_@) // super],4.9210,1845,2.6648,1.0049
1317018 | Kai Dan [Lude's Oni],4.9209,1739,3.3547,1.1261
4178205 | QZKago Requiem [APOL'S ANOTHER],4.9202,1555,3.6112,1.0367
4483952 | Notice (w/ TORIENA) [joshikousei looks (expert)],4.9200,2334,3.6625,1.0139
4591020 | Koushyoku no Melody [:D],4.9197,1422,3.8637,1.0193
4378501 | Unidentified Flavourful Object [All the flavours in the world are for me],4.9192,1577,3.4917,0.9827
"4184570 | Gaman Dekinai no, Iwasete!! [Okaeri, Onii-chan]",4.9190,2443,3.6962,1.0341
3215136 | I'm For You [Anas vs. Enthalpy's Insane],4.9185,2979,3.4181,1.0196
4542990 | SWEET HURT [Atelier stained with a vow that I failed to protect.],4.9181,2703,4.1959,1.0481
3904906 | Guitar to Kodoku to Aoi Hoshi [I'm Right Here // EXTRA],4.9175,2589,3.4397,1.0498
2910941 | Someone In The Crowd [Soulmate],4.9171,1916,4.4529,1.1039
4174601 | More One Night (Assertive Hardcore Bootleg) [long ver.] [Insane],4.9170,2093,3.5831,0.9896
"3610351 | zeke didn't ""invent dariacore"", i did [dendro's insane]",4.9167,1449,3.4335,1.0365
4052671 | Seiza ni Naretara [anatha's Constellation],4.9161,2675,3.4918,1.0412
4032139 | Materialize Anything [Manifestation],4.9158,1940,3.1186,1.0066
3880856 | Cafe + M!lk + Chocolate [Hot Chocolate {Insane}],4.9155,2040,3.7976,1.0126
2523155 | Bloody Marquis [Another],4.9154,1775,3.3847,1.0656
3833437 | Ki ga Kurutta Noise [Crazy Piano],4.9138,1651,3.5193,1.0264
1212926 | Go Ahead!! [Leggendaria],4.9128,1027,3.6882,1.1316
3183411 | Kyou wa Doko Ikou [where shall we go today? :D],4.9121,2041,3.7644,1.0363
1016316 | archive::zip [GRAVITY],4.9120,1426,3.4577,1.0508
3542447 | Hageshi Konoyoru -Psylent Crazy Night- [Expert],4.9117,1396,3.5257,1.0673
4331147 | Poisonous Chasm [Crazy | Nitric Oxide Cardiovascular Malfunction],4.9117,1453,2.9158,1.0611
1771453 | ouroboros -twin stroke of the end- [4K Arzenvald's Insanity],4.9115,1712,3.7506,1.0449
2934744 | Dance with Silence [Silence],4.9115,2774,3.6176,1.0385
3071809 | SCREW // owo // SCREW [Another],4.9101,1524,3.6947,1.0272
4780302 | Glad:atioN [Illuvi:atioN],4.9100,1880,3.3420,1.0522
2698878 | Encounter [Rendezvous Point],4.9095,2285,3.1985,1.1475
4233643 | Light [Ray],4.9092,2039,3.4874,0.9956
1159282 | Jumpstream Of Fighters Vol. 2A [Camellia feat. Nanahira - Rainbow (P*Light Remix) [Klaius 23]],4.9084,1551,2.9013,0.9818
4021490 | Bakuretsu Thaumazein (Prod. ChibaNyan) [R-nother],4.9080,2126,3.5907,1.0212
3543977 | Disturbed Mind [Distressed],4.9073,3543,2.8536,1.0089
2021700 | Hidden Ending [Divinus Ultima],4.9072,1654,3.3530,1.0476
2698742 | Ring of Fortune (Zekk Remix) [Memories],4.9064,3904,3.2352,1.0654
4115478 | Odin [EXPERT],4.9062,2296,3.1871,1.0184
2281315 | Angel Of Darkness (Nightcore Mix) [Kuroneko],4.9061,2237,3.0636,1.0089
724151 | croiX [Shin's INFINITE],4.9056,1557,3.2101,1.0762
2227269 | WHAT THE CAT!? [='w'=],4.9050,2897,3.2851,1.0278
