Beatmap,SR
511075 | Quietus Ray [EXHAUST Lv.15],4.4380
3927308 | one of a kind [Champion],4.4379
3728548 | RE:CREATE [xixi's 4K Starlight],4.4375
2205169 | I wanna be a girl [ii desuka],4.4372
1875137 | Resurrection Spell [Leni's Another],4.4371
4715077 | Akariakariakariakariakariakariakariakari \Akkari~n/ [AKA-WHAT?!],4.4366
334946 | Bad Apple!! (REDALiCE Remix) [Lv.23 4K],4.4364
4623472 | Nex:us [FAMoss' Insane],4.4364
3468079 | SHIJOSHUGI ADTRUCK [Another],4.4358
1409974 | disperagioia [Arzenvald's Insanity],4.4356
4282980 | Character [I need you],4.4352
"4248581 | METHOD_HYMME_LAIDERONETTE/. [: /4K-Collab-eZmmR/ : -> cEzA alefio za xIyUn, cEzA n.e.g. za hUlUss,]",4.4350
4093831 | Ongaku [Classical],4.4349
4400996 | Invisible Scars feat. mami [A drowned out voice under the evening rain],4.4347
4245861 | Cranberry City [Ysg's Hyper],4.4346
2754910 | 083 - nekomimi [Greget],4.4341
1082732 | Wh1teh Pack #3 [Shiraishi - Moon-gate],4.4333
4675888 | Shikairo Days (TV Size) [Felix's Insane],4.4333
3329962 | Deux Saint-Co Odyssey!! [EXHAUST],4.4332
1019021 | SLoWMoTIoN [Marathon MoTIoN],4.4324
4032094 | Whiplash feat. josh pan (sakuraburst Remix) [brace [insane]],4.4324
2958133 | I [Ai],4.4320
1090281 | Shiawase Transmission [EXHAUST],4.4310
4204119 | Melty Lover [Edgy's Insane],4.4293
2532822 | bunny [Easter],4.4292
4206156 | #Yamikawa [Daishuki],4.4291
4272470 | Myosotis no Hanataba [komugii's Insane],4.4291
4568587 | ketamine [insane],4.4290
4672780 | Hai Yorokonde [My Pleasure],4.4288
4372415 | Clover [Bubba's Hard],4.4286
4535043 | Knock it out! [Insane],4.4282
4367687 | Welcome to Bloxy Land! [Multi-Disaster!],4.4277
3945481 | Karakara (TV Size) [Loneliness],4.4272
4091270 | Mannequin feat. Hatsune Miku [You And Me],4.4263
2829360 | The Fool [guden's Hard],4.4262
2503349 | Sky High (Mtell Hardcore Bootleg) [Colorful Sky],4.4260
2551539 | Ano Yume o Nazotte [Yume no Hanabi],4.4254
3859220 | HAWATARI NIOKU CENTI (TV Size) [Insane],4.4252
445488 | Disconnected [Crono's 4K MX],4.4249
963330 | MariannE [4K Goddess],4.4249
431260 | Happy End of the World [Fullerene's 4K Catastrophic Shift],4.4246
4657666 | Tsukinami ni Kagayake [Re: Flashback!!],4.4241
4700773 | Devi-kyuu (TV Size) [Catzu's Insane],4.4239
4076877 | Nibelungen [YuEast's Another],4.4237
4092595 | Arsene's Bazaar [Collab Expert],4.4236
4301473 | Inochi ni Kirawarete Iru. [Hated by life],4.4235
2379755 | Heart Function [(x^2+y^2-1)^3=x^2y^3],4.4234
3781021 | Tsukematsukeru [kawaii],4.4231
2138382 | In Black & White [Insane],4.4225
2472721 | Armageddon [Lunatic],4.4224
3026767 | Shuuen Requiem (Cut Ver.) [Insane],4.4224
1315763 | Lost (feat. Savoi) [Sunroof Remix] [Fontes' Insane],4.4222
3528557 | Fastest Crash [Seiran's Insane],4.4221
545317 | Isetsu Higanbana Daini -Shuusei no Lycoris- [Another],4.4213
3446517 | Odo [Lonely Logic],4.4210
4337916 | Sayonara wa Iwanaide sa (feat. KAFU) [Beyond the light],4.4208
3531901 | Aurora [Insane],4.4207
1643573 | Crystalia [Illumination],4.4201
3915025 | Kimochi mo Yume mo Issho da ne! [Issho da ne!],4.4200
360805 | Water Horizon [victorica's 4K ExtrA],4.4195
2354196 | Reimei (TV Size) [Kamuy],4.4186
1288186 | Blow out [Insane],4.4185
4547321 | Careless [Precious],4.4184
1174576 | Ouka Ryouran [Another],4.4175
3794319 | Aoku Kakero! [Run Into the Blue!],4.4174
3988025 | BEYOND [LN Hard],4.4172
1294052 | Poudre de Perlimpinpin [_Pillow's Keyboard powder],4.4169
4373548 | Black sour Ruby [Hyper],4.4166
499645 | That Was Too Slow [[4K MX] Hayaku! Hayaku!],4.4165
4828725 | Kanojo wa Tabi ni Deru (K's Remix) [Hitoribocchi Tabi [4K]],4.4163
4424039 | Yappari Mya-nee Number One (Cut Ver.) [Insane],4.4162
4681175 | TRAIN-TRAIN [Insane],4.4162
4807181 | Angel Of Darkness (Video Mix) (Nightcore Mix) [Insane],4.4162
1827051 | opaque [Voxa's Another],4.4155
3639608 | Aegleseeker [Stability's Present],4.4151
415860 | Mermaid girl -Akiba Koubou MIX- [LNP's Lv.27],4.4149
1504481 | Wowie Zowie! [EXTREME],4.4148
2665565 | Astronomia (USAO a.k.a Daily Mix) [Coffin],4.4148
4676162 | From The Start [Relae's Insane],4.4147
4598874 | Mamoritai Mono [i won't leave you],4.4143
4294415 | Good-bye sengen [Avel's Hyper],4.4141
2323358 | Kegarenaki Euphoria (Cut Ver.) [Draftnell vs FAMoss' Lunatic],4.4136
3525778 | Eternal White [White | Hikari's Insane],4.4133
3816689 | World's End Valentine [Insane],4.4130
4502702 | Poem of Rapture [Gedicht der Entrueckung // 4K],4.4127
2956639 | Glitched Character [palmEuEi's Insane],4.4117
1630017 | Houmatsumugen Kochoujin [DH's 4K Kyokasuigetsu],4.4115
451812 | dreamin' feat.Ryu* [INFINITE Lv.15],4.4115
3717539 | Solemnity [Insane],4.4114
862778 | Eisou Youga ~Meikyou Shisui~ [victorica's MX],4.4114
3849278 | Daten (TV Size) [Nightfall],4.4112
3550475 | FORTALiCE [Insane],4.4103
4226296 | NAME (TV Size) [Tonari no Nabi san],4.4099
643797 | KISS KISS KISS Akiba Koubou MIX [MX],4.4099
2167973 | Party in the HOLLOWood feat. Nanahira (HOLLOWeen Sitchaka Metchaka Remix) [leqek's Insane],4.4098
3762405 | In my room [Respite],4.4097
602235 | Nihonshiki Koukaku-OukaRanman- [Lv.15],4.4097
2341891 | Le Festin [insense],4.4095
1966749 | theyaremanycolors [civ's 660THz],4.4090
4229877 | Sign wa B -New Arrange Ver.- (TV Size) [Uriya Oi!],4.4090
1892295 | Bizzare Nation [4K MX],4.4088
1892453 | Bizzare Nation [4K MX (NOSV)],4.4088
"3200775 | NIGHTMARE CITY [""Tempestuous Purgatory""]",4.4085
2896111 | Watashitachi no STARTRAIL (TV Size) [Starlight],4.4084
4780303 | Glad:atioN [_VK's Insane],4.4079
1022525 | Paradisus-Paradoxum [Starry's Insane],4.4075
3767908 | One In A Billion (TV Size) [Momentous],4.4070
1447052 | Ren Ren Ai Ai Cir Cir Cula Cula Tion Tion [Hard Hard],4.4069
2387330 | future base (Assertive Hardcore Bootleg) [Timelapse],4.4066
4613718 | Ghost (feat. Hatsune Miku) [insane],4.4065
486889 | Entrance [4K Insane],4.4065
4067509 | *LASAGA* [HYPER],4.4064
1252148 | Jounetsu Utopia [Koi],4.4056
4813433 | UNDEAD [GAHYEON'S EXTRA],4.4051
3545488 | Hanarenai Kyori (TV Size) [Amii's Angel Aharen],4.4050
855472 | Endless Tewi-ma Park [Arcwin Tewicated],4.4048
3468305 | FIN4LE ~Shuushisen no Kanata e~ [Rin's EXHAUST],4.4043
1002502 | ETERNAL DRAIN [Another],4.4040
2544261 | Ray of bullet (TV Size) [Fafnir],4.4040
3897941 | ZENITH [Alptraum's EXHAUST],4.4040
789905 | Preserved Valkyria [Shirou's EXHAUST],4.4040
2659250 | Nijiiro Passions! (TV Size) [Move on!],4.4039
"4522618 | Usubeni [Cherry blossoms, under the crimson sky.]",4.4038
1149841 | She Sings In The Morning [puxtu's another],4.4036
4041815 | Kakurenbo [Memories],4.4026
2560884 | Kyu~mai * flower [Flower],4.4024
4286433 | Chop Suey! [Hera's Insane],4.4019
1976091 | Three Times The Original Charm [Digital World],4.4012
3943871 | Wasurete Yaranai [Never Forget],4.4011
3230192 | Erased feat. YuNi [_KB's 4K Timeless Moments],4.4002
4565315 | Minor Piece (TV Size) [Guise's Insane],4.4000
2792288 | Mahi (TV Size) [Motionless],4.3998
3638710 | Ichido dake no Koi nara [One and Only],4.3994
1279446 | Monk2 [zen],4.3993
908804 | Quo Vadis [4K SC],4.3983
4036787 | Birdsong [Insane],4.3982
1124015 | Snowscapes [Snowy Scene],4.3978
3545799 | enchanted love [Fairytale],4.3973
4044269 | Kingslayer (feat. BABYMETAL) [Wake The F#ck Up],4.3971
3635425 | wanderlust [Roamer],4.3964
3447463 | Yakudou [Dawn rising to the sky],4.3963
927196 | Fascination MAXX [_UJ's 4K Heavy],4.3961
4302530 | KAREI ONE TURN (TV Size) [One-Hit Kill],4.3953
4764518 | Field : Kaerezu no Chi [BlankFace74's Insane],4.3953
4905622 | Hana no Tou [Together],4.3948
1978941 | Journey [Avalon & VK's Master],4.3947
4167680 | Z:iRNiTRA [Diamant's dire hardship],4.3947
1300647 | Wonder Stella [Cosmos],4.3942
2873206 | Cry [Zyma's Another],4.3936
3910913 | Junai Lens [Pure Love],4.3935
4105383 | sing sing red indigo [pendulum oscillation],4.3926
767289 | Songs Compilation [Let's Rock],4.3926
4125284 | Oort Cloud [valiant],4.3922
2940611 | Last Occultism ~ Utsushiyo no Hijutsu-shi [Overdrive],4.3921
3347992 | Tell Me What You Want [I want Insane],4.3914
4593527 | Zmey Gorynych [Maxim's Insane],4.3909
1035275 | furioso melodia [armonia fortissima],4.3906
667736 | Blu (Speed Up Ver.) [Tokii's 4K MX],4.3902
3162836 | Spotlight [Longing],4.3895
450103 | HAELEQUIN [EXH],4.3895
3548187 | Otome no Route wa Hitotsu ja Nai! (TV Size) [Maiden],4.3894
2016269 | Cyaegha [Future],4.3893
4614367 | CHIHIRO [I don't know you at all],4.3890
1377399 | S.O.S. [4K Poco!],4.3889
3649264 | Hibike! CHIREI MY WAY! [Subterranean Stars],4.3886
4364544 | Red Liberation (TV Size) [Insane],4.3884
489080 | Isetsu Higanbana Daiichi - Gensho no Amaryllis - [Another],4.3881
3951761 | golden hour [Shine!],4.3880
1518497 | 166 - Suzuya Homerarete Nobiru Type Nandesu. [Hydria's Insane],4.3878
4385361 | Careless (TV Size) [Predetermination],4.3878
2613373 | Regret [Insane],4.3877
726520 | Vajra [DJ MARIROSE VS MARIROSE'S SPECIAL],4.3877
4358531 | Nageki no Hana (Slax Remix) [Flower of Mourning],4.3872
4129493 | Haunted (Dylan Brady Remix) [EM2's Expert],4.3871
3250708 | Chakra [ExNeko's EXHAUST],4.3868
3291454 | Time Traveler [Unfold],4.3865
4396909 | Angel Breaking [Insanity],4.3861
4351441 | thanks pat [yo],4.3854
2033788 | Sayonara Heaven (Camellia's NEKOMATAelectroRMX) [-Mystic's CELESTIAL],4.3852
4156360 | Nyan Nyan Dive (EmoCosine Remix) [Insane],4.3849
829803 | * Crow Solace * [Avalon's 4K Another],4.3848
4807868 | Otonoke (TV Size) [Hey],4.3844
4148529 | Hikari no Naka e [Into the Light],4.3836
823102 | Piano Beatmap Set [Black Key - 4K EX],4.3836
4209780 | Unwelcome School x Sua Deng O Dok Zua (Extended) [Insane],4.3833
807081 | A Match Into Water [MX],4.3833
2418933 | Perfect-area complete! (TV Size) [MX],4.3826
1092806 | Zettai Reido [Juvu's EXHAUST],4.3824
2940873 | Songs Compilation [Eternity],4.3821
3316779 | Innocent [Reminiscence],4.3819
4119406 | Cotton Candy [Sora],4.3817
1156961 | AXION [Lv. 6],4.3816
3790605 | No.1 (TV Size) [Insane],4.3816
4060937 | Money Rain (Phonk Remix) [Apol's Drift],4.3814
2611949 | Onegai! Kon kon Oinarisama [Master],4.3811
2036108 | EGOiSTiC SHOOTER [Selfish],4.3809
726562 | slavik goblins [Quick Draw's 4K MX],4.3804
2729155 | PADORU / PADORU [PADORU],4.3798
"4045255 | Death by Glamour [OH, YES!!]",4.3797
3417299 | pico scope -SACLA- [Laser Luminance],4.3792
4627296 | Shlappy [Illusion],4.3792
1295745 | Sheriruth [Future],4.3787
3470142 | M2U Pack [Wake Me Up! (feat. Narae) // Nabi-'s 4K],4.3781
3676869 | Inverted World [Another],4.3781
4531400 | Ano Yume o Nazotte [Kegelisahan dan Kerinduan // Ferdi's 4K Insane],4.3781
807836 | TRICKL4SH 220 [Another],4.3779
1125020 | Lilieze to Enryuu Laevateinn [4K Another],4.3778
3729935 | Test Flight [EXHAUST],4.3776
940913 | International Wrestling Festival 2015 -WORLD OF ANIKI- [DECADE's MANIANIKI],4.3770
"4407098 | Koiseyo Otome [Dreams, hopes, and feelings of love]",4.3764
3372861 | What You Really Want [Wanting (Insane)],4.3763
4446611 | Bling-Bang-Bang-Born (TV Size) [MUSCLES TIGHT],4.3760
1065233 | ra'am [Starry's Another],4.3759
2053317 | Xevel [Expert],4.3758
3833630 | Panorama [fvrex's 4K Portrait],4.3758
2391315 | Feelsleft0ut [insane],4.3753
3827835 | Future flight (Cut Ver.) [Our Song!],4.3745
3517331 | SUPER * HARAGURO * POP [Expert],4.3742
"2387001 | Mera Nyaizer!!!!! ~Kimi ni, A ge u~ [Unite]",4.3740
3903755 | Seishun Complex (TV Size) [Insane],4.3738
1799519 | ADAMAS (TV Size) [Insane],4.3731
4583388 | Growing Up (TV Size) [The Future Will Shine],4.3720
730528 | karakurenawi [Insane],4.3719
"1403600 | ONIGIRI FREEWAY [Umeboshi Onigiri ""MX""]",4.3717
1017258 | CENSORED!! [EXHAUST!!],4.3707
2603999 | Alchemia (Short Ver.) [Alchemist],4.3704
4337968 | Nevermind [Nonessential],4.3702
1951977 | AO-INFINITY [White Hard],4.3700
956012 | True Blue [victorica's ExTrA],4.3700
2603935 | Ether Strike ('Divine Mercy' Extended) [insane],4.3698
2553755 | Vitality (t+pazolite Remix) [Inferno],4.3693
708663 | Tokyo Teddy Bear [MX],4.3692
4743360 | Wonderland Indonesia feat. Novia Bachmid [Kolaborasi Merdeka],4.3691
750774 | Romancing Layer [EXTRA],4.3690
1990343 | JoJo Sono Chi no Kioku ~end of THE WORLD~ (TV Size) [THE WORLD],4.3688
2025112 | Extra Mode [cie_n VS. Spy's Extra Mode],4.3688
1803158 | Lv.0 [Special],4.3687
318069 | VALLIS-NERIA [EXHAUST Lv.15],4.3682
1862336 | Fuwa Mofu Happiness 24/7!! (Short Ver.) [24/7 Happiness!!],4.3681
4466719 | Rumble (sarochi Flip) [Guise's Insane],4.3677
4127530 | WYNEHOUSE (Nightcore Mix) [I],4.3674
3720877 | Stargazing Dreamer [1's Master],4.3671
"927052 | Conveyor Sokudo Max!? Shainin*Kaiten Zushi""Sushi & Peace"" [Rinzler's EXHAUST]",4.3670
381061 | Sakura Reflection (P*Light Slayer Remix) [Yuno's 4K EXHAUST Lv.24],4.3655
3691633 | #SpeedyCats [#DenYi's ANOTHER],4.3653
4520544 | Songs Compilation [Melody],4.3649
948537 | Gekkou Ranbu [CS' EXHAUST],4.3646
2915209 | VIVID VICE (TV Size) [Insane],4.3639
2261097 | Gangu Kyou Sou Kyoku -Shuuen- [4K MASTER],4.3634
3976513 | Ranbu no Melody (TV Size) [Dead Ichigo],4.3634
4134103 | Colorful (Cut Ver.) [Euphoria],4.3634
3177095 | PPBQ [Meccha Emoi...],4.3632
4529125 | Don't Let Go [Insane],4.3631
"3158547 | Romantic Wedding feat. Tomatsu Haruka, Asumi Kana, Toyosaki Aki (Cut Ver.) [Confession]",4.3630
4126175 | Cherry Blossom [Insane],4.3630
4262112 | Garasu no Hanazono [Love Transcending Boundaries],4.3630
2779872 | MIRROR (Cut Ver.) [Eternity],4.3629
4469893 | Suki ga Levechi (TV Size) [Lv 50],4.3623
1872920 | Hang out!!! [ATing's Insane],4.3620
1861911 | Grand Chariot [Avalon's EXHAUST],4.3618
1977877 | Marble Soda [Ramune],4.3617
3860228 | PSYCHO+HEROES [ADVANCED],4.3610
1317544 | HAELEQUINZ -the clown of 24stairs- [Ultima Fox's 4K DYSLEXiA],4.3607
2438522 | Singularity [FISSH's Beyond],4.3607
4269606 | Poppy (Korean Ver.) [Insane],4.3607
4167629 | Seikatsu Konkyuu Dame Dinero (TV Size) [Insane],4.3592
4288947 | Playing God [Artificial Genesis],4.3592
2725458 | Undercover Martyn [Main Streets],4.3585
3939725 | Another [Insane],4.3579
4139835 | I'm For You (Cut Ver.) [Another],4.3574
2628954 | Zenryoku Happy Life [Happiness],4.3571
4660002 | VIOLET LINE (Game Ver.) [Rosenchor],4.3568
1167077 | Hello Happiness [Happy CS' Another],4.3564
1519042 | Inverse World [Nebula / Hard],4.3564
3700521 | w/WWW feat. Hoshimiya Toto [4K // keksik's Insane],4.3553
3917284 | I Can Walk On Water [I Can Fly],4.3553
4472246 | Alethea (TV Size) [Eternal Bonds],4.3551
2942802 | CATCH ME (Cut Ver.) [Div's Eternity],4.3545
4313705 | EXEC_CHRONICLE_KEY/. [eZmmR_with.CHRONICLE_KEY/.],4.3534
3097398 | CydraL [Ash's Insane],4.3531
662524 | Scattered Rose [Another],4.3531
4767838 | Split EX (Instrumental Ver.) [HIMITSU'S HYPER],4.3528
3684881 | Deneb to Spica (TV Size) [Insane],4.3527
3549020 | Naked (Cut Ver.) [Geo's Insane],4.3523
994291 | Rockhill [Hard],4.3522
2062307 | Bokura no Jikan [Lenfried's EXHAUST],4.3516
4657062 | Hole Dwelling [Amusement Box],4.3516
4106050 | Infinity! Our wings!! (TV Size) [Infinity! // New future],4.3513
"3671913 | Destroy, Destroy, Destroy The Happy End (Cut Ver.) [Insane]",4.3512
"3247951 | Don't think, Smile!! (TV Size) [Dream start!]",4.3506
4202378 | You are the Miserable (Uncut Edition) [Lugubrious Melancholy],4.3506
1319476 | Piano Beatmap Set [Moonlight 3rd movement - 4K EX],4.3505
2575504 | CLICK (Soleily Remix) [Touru & Deta's Xross Memories // 4K],4.3505
3548207 | Gotoubun no Kimochi (TV Size) [Summer Girls],4.3500
3182053 | REKKA RESONANCE [FUTURE],4.3498
3550409 | MarbleBlue. [secXcscX's EXPERT],4.3495
4127062 | SnowMix [Insane],4.3495
4579006 | Discord [Direct Message],4.3490
4167558 | Make a Move (Sped Up & Cut Ver.) [2000s emo-rock type song],4.3483
4552516 | In Pieces [Insane / GTX260's Belief],4.3476
1711260 | Tenohira de Odoru [Sweaty Palms],4.3473
551163 | Achromat [Fullerene's 4K Another],4.3468
3833825 | Hikari Sasu Mio no Yuzuriha [KuroOkami's EXHAUST],4.3466
1083920 | Tenkuu no Yoake [CS' Extra],4.3464
3020143 | Everlasting Message [Touru's EXHAUST],4.3464
3528338 | Angel's Ladder [1's Another],4.3462
3271023 | VIS::CRACKED [Hard],4.3460
1606810 | WINDRAMMER STYLE [Insane],4.3459
3919110 | Crystallized Snow [Micleak vs. Tigerinity's Hyper],4.3455
1330507 | Piano Beatmap Set [Pathetique (Medley ver.) - 4K EX],4.3451
382377 | CUSTOM DRIVE [4K Another Lv.24],4.3447
4186178 | #Chouzetsu Kawaii [#I Love You <3],4.3439
2462897 | Bakuure! Match Uri no Haken Shoujo (Cut Ver.) [Matches],4.3437
1082778 | TRAUMATIC [PUXTU'S MX],4.3434
2410035 | Tsui no Maihime [Collab Mega],4.3432
1802096 | Kill The Beat [Another Stage],4.3431
2022851 | One Life Left to Live [Continue?],4.3431
3221526 | Matt Silver [Jesu-ren's Another],4.3425
2506131 | Alone//Dite [FAMoss' Insane],4.3424
3814995 | Miko-sama no Aburaage disco [Sakura Aburaage],4.3409
3725958 | Hana no Tou (TV Size) [Insane],4.3407
1686019 | Veritas [Vespere [MX]],4.3406
2322548 | The Worst [Terrible],4.3406
2440777 | LEVATEiN feat. Ayumi Nomiya [Lirai's INSANE],4.3405
4031843 | SnowMix [Chu Chu <3],4.3405
2721490 | DVP [INSANE],4.3404
693148 | Play Time!! [MX],4.3404
1110048 | AZISAI (Long ver.) [Jump Jump Jump Jump],4.3403
678460 | Yellow Smile(bms edit) [Another],4.3403
829151 | Imprinting [4K Insane],4.3393
3790153 | Souzou Diary (TV Size) [Diary],4.3391
3413565 | SPUTNIK-3 [Cosmodrome],4.3390
2418690 | Lost Within [Lost Yourself Within The World],4.3389
"4297775 | Mugen Shitto Gekijou ""666"" [Jealousy Playhouse]",4.3387
3428352 | Cold Inflation (Extend Mix) [4K Coldlapse],4.3385
4390439 | MAKE IT FUNKY NOW [[I | TECH] BFN's MAKE IT FREAKY NOW],4.3379
1491929 | Starting Days!! [Insane],4.3369
"4447317 | ""Boku wa..."" (TV Size) [Precious Feelings]",4.3369
4322636 | Cat Loving [Love me],4.3368
4703654 | Too Much Loli [Mirsaaa's Insane],4.3363
3671135 | LEMONADE [INSANE],4.3362
4050413 | Streaming Heart (Cut Ver.) [AMBIGUITY],4.3357
4571560 | Kimiiro no Kiseki (TV Size) [Tenshi],4.3356
3031820 | crossing field (TV Size) [4K Wind Fleuret],4.3354
1861589 | Be Wild [WILDER],4.3353
4175431 | zapreti redan [zxc],4.3353
1231247 | cyanine [Another],4.3352
1076622 | Storm Buster [HARD],4.3343
2099702 | circles! [insane!],4.3343
674460 | Songs Compilation [Nyarathon],4.3343
4001336 | AKUMA [Angelic],4.3338
1235782 | Strahv -Encore- [Another],4.3335
2234305 | A Pale [Manufactured],4.3332
1277797 | perthed again (yambabom remix) [Insane],4.3329
"2611412 | Excuse My Rudeness, But Could You Please RIP? [DEADBEATS (SV)]",4.3327
"2611413 | Excuse My Rudeness, But Could You Please RIP? [DEADBEATS]",4.3327
3564217 | Colorful Dreams! Colorful Smiles! (TV Size) [Crisper's Insane],4.3324
3882102 | I'll Wait (succducc Remix) [I'll wait for you],4.3324
4266407 | Ashita no Koto. [Seishun],4.3317
3818655 | Parasol Cider [Splash!!],4.3314
3414506 | Sansan Days (TV Size) [4K Expert],4.3311
3268275 | EternuS [riunosk's Timeless],4.3310
2564575 | REGRET PART TWO [CURIOSSITY'S INSANE],4.3306
840232 | Gekkou Ranbu [SY's 4K ULTIMATE Lv.15],4.3305
3812801 | Kani*Do-Luck! (TV Size) [Flying Crabs!],4.3298
3417794 | Memento (TV Size) [arpia97's 4K Loop of Despair],4.3296
1916801 | Mare Maris [EXPERT],4.3292
3083498 | Rush-More [Crazy],4.3291
3954288 | Snowy [Tempestuous Storm],4.3291
4556364 | Gyutte [Radiance],4.3286
721998 | Bakunana*Testroyer [BEAST],4.3281
3733965 | Ren'ai Nou (TV Size) [Feelings],4.3278
1219748 | Catch the Moment [Live the Moment],4.3275
4526499 | Real intention [Ninki Seiyuu],4.3273
3703851 | Dadadada Tenshi [Tenshi Desuka?],4.3272
564610 | Over the clouds -BURST mix- [4K MX],4.3269
1756875 | Mirai Start (TV Size) [Magical],4.3266
2604527 | Replica [Another],4.3264
2469448 | Satisfiction (Massive New Krew Remix) [Lirai's Insane],4.3262
4148221 | Le Porteur d'Ombre [Insane],4.3260
638907 | Refresh [Momo's MX],4.3257
2811365 | Morrissey [Menace],4.3253
2180344 | Bye or not [EXHAUST],4.3252
4027045 | Lightmare [Dim],4.3252
542756 | Out Of The Blue [4K Insane],4.3248
